,id,imdb_id,title,recommendations
158,1909,tt0112883,Don Juan DeMarco,"[252067   3547   9956  18904  49035  10763   4104  41760  67696 207937
 222936  43879  10018   1587  81871  37710   9095 312669   4174  11240
  42618]"
159,8984,tt0109635,Disclosure,"[ 13195   3432  47794    819  10998  78504  72074   9959 295588  12633
  46503    186 256316  11092   6973   9386  17590   5820  15542  13641
   1815]"
160,4954,tt0109676,Drop Zone,"[  6473  39349  46541  15071   8348  17585  15070  32031  25305   8336
   2019   9721  10158  24351  13988   3989  10750 192538  32050  11808
  11398]"
161,10531,tt0109579,Death and the Maiden,"[   257  11324    829  11482   6947 285783 238615  49767   1710    313
   4922    670 147747  11169    186   3053  54186  87516  11439    423
  45945]"
162,11929,tt0109642,Dolores Claiborne,"[229081   4147 273248 227668  20289  22527 152792  18836  41282   2924
  34898   1847 120520   4787   1592  26475  97406  43539  61420   9667
 149232]"
163,8467,tt0109686,Dumb and Dumber,"[100042  20407  27824   2123    344  12449  57698  98557 119617  33657
  18692  31140  11774  80046 339077  44009  37165  11630 173962  15912
   9576]"
164,10451,tt0111797,Eat Drink Man Woman,"[ 99600 151232   9261  25296  31016  44978 296867 429070  43937 279634
  46105  12198    142  11445    618  51735  39061  38143  72996  25626
 220488]"
165,20156,tt0109759,Exotica,"[ 41796  16351 128216 229097  65662  23941    507  10398  60994   8895
   9729  40945  25501  10362   1949   5279  32040  11313  41402  86555
  16129]"
166,18395,tt0109758,Exit to Eden,"[  2768  49225  38251  37103  29968  10023 110568  38554 133396  54227
  10447    114   6399  40162   7916 238748 214041 103260  18417 277967
 104310]"
167,522,tt0109707,Ed Wood,"[  2107  47952   6538 261023 127560   9043    162   9956    509   2668
   4564    118 293646  40807  13885  12890   5257  88192  21997  16005
  53774]"
168,397,tt0113117,French Kiss,"[ 89325   8390   2613  12560 127894   9489  10210  14412  41630  38317
  81342 285840   2058  37606  13067   1628  15764  53156 389995  13697
  11876]"
169,10525,tt0113097,Forget Paris,"[ 47881   1406  54087   1628 120942    639   9058  36614  24016  14313
 114790  20813  31618  61686   7088  12530  20364  20536  33710 292431
  14118]"
170,27303,tt0113303,Hideaway,"[ 20511   2755 192102   9585 125948  49429  48118  10909   4780  29140
  78182 250610 339527   1710 335640  17335  22274  50441  74343  57012
  43566]"
171,21183,tt0113089,Fluke,"[  1793  15824 381289    874 335392  79728   9745 103663  35691 103328
 373546  25050  62931  82929  15957  38019  29478  92287  25781  28356
 113213]"
172,10954,tt0109771,Farinelli,"[ 56448  59147  24153   1850  24768  11450  15059    307  48650   1373
 193380  19140 166452    633  48778  30239  49133  14538  69903   3087
  51735]"
173,72031,tt0109906,The Glass Shield,"[ 32047  18767   2140 142012  23668  21219 114618  33642  56412  34732
    482  70988  85837  75745   6973  13291 411268  72901  11915   1815
  25941]"
174,14275,tt0110057,Hoop Dreams,"[ 33295 288186  13259  41850  72711 108994  70703  38365  26306  20762
 291343 132709 289575  16664  38950  12722 237960 239571  29251  26408
  19214]"
175,1024,tt0110005,Heavenly Creatures,"[ 29911 110351  63193  22449  71184   2107    522  58995  75074  67595
 130150  78096  27079  27176   7214  53774  16147 160118  47952 298382
   9950]"
176,17207,tt0110066,Houseguest,"[ 44978  60389 257331  79212   1444    989 239650  74336  24446  77434
 335392  27983 336055  14306   1552  14597  78696  11528  42986  12778
 228326]"
177,13701,tt0110116,Immortal Beloved,"[ 53315 191820  43199   4254  16323  84050  10609  14883   4599    108
  41053  43862  49683 115821  38834 327237 316000 304850 207936  13641
  34623]"
178,14819,tt0110006,Heavyweights,"[104146  17745 329833 116745 396398  81442  44244  48627   9038 181533
  77469   9428  38055  31927  33506   2788 252512  82838  31078 117878
  41371]"
179,32631,tt0113360,The Hunted,"[ 46943  16432  44690    482   9624   5765   8011   4893  26103  33851
   2125  31922   1815  17143  38665  46529 198466    494  25684  58959
   1701]"
180,11777,tt0110099,I.Q.,"[ 46732  26686  10608  20648 120942   5177  47876  25636   4104 339397
 253251  55347   9971  50030  49934  14072  20364 214075  10403  25673
  76002]"
181,628,tt0110148,Interview with the Vampire,"[   293  26642 264401  11905  95820 274504  45145 125835  14118   1903
   4043   9544  28902  11386   4476   1770  71943   1420 124857  11036
   9280]"
182,87729,tt0113463,Jefferson in Paris,"[ 67794  26371   9499  37920  11257  13689  10362  41843  29946   3573
    712  26941   2988  10333  10511  28200 135473  10862 258384  68274
  62008]"
183,6280,tt0110216,Junior,"[  9493    951   9593  10410  11982  11283  11858  42424   1850  14688
 396398    249   5228  41630  54655 144336 140825  44978  11839  81871
 369524]"
184,9061,tt0113501,Just Cause,"[ 11851  20482    322   5955  33055   7485  12612  73952  10990   8197
  10425 199818  29117  31598  27958  80595  95375  20187 360551  84071
  15375]"
185,6071,tt0113552,Kiss of Death,"[241554  31598  18767 102362  16456  31692  21882  13536  13389 411268
 219572   2026  23847 241239 172577  15542  10771 127493   2017   1266
  32080]"
186,11,tt0076759,Star Wars,"[  1891  74849   1892 140607   1893    876   1895  22379 271110  72559
  36657   1726 398738  10257 257155  62764  30266   1894  80274    947
   1649]"
187,9587,tt0110367,Little Women,"[43436 39938  1443 79615 73067  2259 38509 31906 16659 87992 17382 21027
 49409 65386 61629 43886 96196 27332  3060 44540   770]"
188,19101,tt0113670,A Little Princess,"[ 67488  38223  31459 142499 388256   3537  43912  98125  70916  56746
  79818 335392  27224  61462 266525    527  18098 101998  25180  72232
   1116]"
189,49980,tt0110296,Ladybird Ladybird,"[ 53780  70925  58434 211052  18898  36998  60708   2517  84087  99479
 147622  19051  32273   4281  86750 111815 288587   1404   1376  50066
  60895]"
190,17961,tt0109731,L'Enfer,"[ 41975  12713  31303  76200   2528  10795 260312  42463 182246  64559
  55035  18079   6016  52710  48150  47794  15576  12652   5511   5511
   5511]"
191,18183,tt0103994,Like Water for Chocolate,"[ 11216 105448  41927 285685  31774   2722  51822  61686   9560     20
 103199   1628    267 253251  15019 120942 412093     64    140  45713
   8896]"
192,4476,tt0110322,Legends of the Fall,"[354287  11422  10479  10846  72996    947  66775 284689  43504 392271
    770   9664  13813 109669  27367   1966  26642   6520  25037 293982
  56448]"
193,11008,tt0110443,Major Payne,"[ 24664  11459  20678  65137 101135  49519   2210  11231  49013   2897
 177572 109175  43048 283995 310135 389053    118  10488    196  14407
   9660]"
194,47504,tt0110365,Little Odessa,"[  2001   9945  18359  42222   8656  25773  20003 184795  82077  38637
  21712 333385  82136   4512 100167 114776     82  18869  47942 209361
  45595]"
195,43742,tt0110391,Love Affair,"[291328  24113  79521   8356  10337  61462   1879 121636 288788  10416
  12404   9261  10641  12435  31121  12185  37672  38726 111910  18254
  16388]"
196,28313,tt0113691,Losing Isaiah,"[382591  37080  22309  33081  72431  46789  59585   4970 293768 387886
 334543  12159  13920  59963   9390   7863 211954 288980  70925  42045
   7874]"
197,11318,tt0110428,The Madness of King George,"[ 20539  40913   9026  17127   9443 328589  10264  47952   8618  11788
 364833  10560 329718  41925   8696  21588  53774  52258  11316 334533
  58102]"
198,3036,tt0109836,Mary Shelley's Frankenstein,"[  3057   3057  10549  10705   3145 137094  29077 150689   3077  17100
  37774  11971   1551   3034  76857  11058   7096  82695  80047 187219
   8293]"
199,40490,tt0113755,Man of the House,"[ 24881  38055 168530  56624  25506  22317 329833   9919  11846   7220
  43735 118887  10005  10862 323694 323675  38317 285783  44629   2788
  13825]"
200,24070,tt0110538,Mixed Nuts,"[  8051  18417 126797  41927    262  39495 120942   2928  30285 121636
   2107 140897  11091  30174  25520  52696 214075   2610  30709  28320
 191566]"
201,8986,tt0110516,Milk Money,"[110972  17806 253344    696  46029  12121  54302  12690   7211  33345
  73067  27935   2006  20648   8346 240745 417427  11448  11518  36773
  74938]"
202,10510,tt0110527,Miracle on 34th Street,"[ 26990  11881 393196  13764  51052  11395  99534  24951 382614  58013
 141476 428398  79720   5375  28902  13767 107073  12227   9583   9021
  49126]"
203,17402,tt0113808,Miami Rhapsody,"[ 79212  14306   1788  12090  77434  24446  38031  60730  44978 391039
  60389   4564   6620  49680 336000 144183  18862    552 133698  12518
 129609]"
204,38722,tt0113896,My Family,"[241554  16052  78133  35038  13199  79483 105077   1608  58429 450875
 366045   6071  18825     78  10771  10725  27983  93511  15186 100057
  40876]"
205,8438,tt0113870,Murder in the First,"[ 10734 261023    820  44190  22527  12554    322  21219    293    568
  18129  13715    903  13536    272  68812    424  11327 308266   4464
   6521]"
206,11593,tt0110684,Nobody's Fool,"[  9586  17806 111815  25050   8776 162934  40083    989  12102 238399
 111481  36895    552  15824 199072 134477  28053 408292  11310  23210
   2291]"
207,1945,tt0110638,Nell,"[ 11223   4413 441483  77765 333381   9315  24461  28211  13412  33034
  41827  27112  44099 340481  32020  36419  43566  62676  26791  33228
  72892]"
208,39310,tt0113967,New Jersey Drive,"[306745  14898  93891 127445 135368  37410 128270 370755  54655  99826
  18079 425961  13536  61462  39349  10866 209451  46018  45069  18475
 340611]"
209,131957,tt0110671,Nina Takes a Lover,"[ 65403   1412  28033  17736  26850   9588  39233  78364  56780  11966
  12435  38731 121154  39467  38396   8897  31903  17334 195757  38718
  76784]"
210,241,tt0110632,Natural Born Killers,"[   820  11808 189215 277388   8053  53157   6977  10398  12187   3509
 461805   4478  36349  41733 164457  38191   6973  29143  17332  45852
   1949]"
211,9058,tt0110737,Only You,"[    13   3681  20364  64882 114790  61686  14313 253251 258751  35196
  11518  10525   1628  58051 120942   6615   2039  50203   7088  46660
  59424]"
212,527,tt0110729,Once Were Warriors,"[ 24671 371647 231401 195763 331251  42506  10451  10990 257331 407887
  27310 113329  71181  25296  41843  45075  43937  36527  31459 343843
 380254]"
213,18220,tt0114151,Poison Ivy II: Lily,"[ 84997  22958   4441  62045   9529  18223   9062  50217  10863  10642
 153737   2977  64015  10543  44982  14448  14328  26510  12435 128133
  73067]"
214,6950,tt0114069,Outbreak,"[ 12123   1551  39538  50765  15614  95240  12117  11864  11850 117263
  86718  27306  31018   9423   2072 131631 400136  10064  95190 329004
   6171]"
215,101,tt0110413,Leon: The Professional,"[ 21219  61462  37835  60631 102362   2088  37712  13536  11062  13652
  15375   1965  27944 179798  68812   4147  99372  10425  18079  10711
  32047]"
216,63020,tt0114113,The Perez Family,"[116014 391578  19460  77451    480   4043  11562  37672   9428  45129
  26333  18446   4307  17952    392 120942  28665  16916  50512   2075
  38031]"
217,680,tt0110912,Pulp Fiction,"[ 10782   4551  37712 270005    500 273248   4147   9741    755  18420
 255157  48153    482  18487    393  27381  34995     24  10274  68050
   1701]"
218,41478,tt0114084,Panther,"[  5822  28219 142012  36233 238972  10952  63139   1883  94356  12261
   8011 291290   2261 241552 184323 123360  10015 105768  18571  85941
    307]"
219,25296,tt0105652,Pushing Hands,"[  9261  10451 331251  26320  10279  31459 254664  98232   1406 337154
  41209    527  14030  80243  22267 252067    142 316098  39130  61016
  16162]"
220,40156,tt0110889,Priest,"[283596    542 191550   2143  26506  49683  41961  84050  37774  96196
  53905  28320  67385  14118  69605  39495 261768  91795  31299  21355
  49126]"
221,11450,tt0110932,Quiz Show,"[ 32274    547    967  77794  46827 172149    424  87496  51735  42619
  56943   1955  78096  47952    293   1874 140897  33796    290 121604
    618]"
222,10452,tt0110963,Queen Margot,"[ 42567  31675  57709  81687   2734  41975 353462 371859  36662   4228
  35196  24190 139777 220176 133200  52366   3478  13507   4201  25904
  11422]"
223,12106,tt0114214,The Quick and the Dead,"[ 37943  32617  45712  31600 256917  64079  12503  45671  12160  11969
  16784  31922   9967  45007   2046  32067  12113  27105 188161  67328
   2636]"
224,161495,tt0114296,Roommates,"[306745  11235  25188  30709  46660  30892  12632   6440 207937 312669
 110390  52741  13065   4475  52105   4104   2064  41588  82136  14232
  11843]"
225,3586,tt0110907,Prêt-à-Porter,"[ 42229  49125  55049 288503  99095 194485  47715  10102   3520  71125
  60202 126996  41779  77333  74080  56435  61016  51092  77334  89333
  60430]"
226,110,tt0111495,Three Colors: Red,"[  1600  78281    108  60430  40055    127    124  42848  99600  90908
  76350  51735  13492  57709 110899  12198  74692  42164  70104   2124
   2044]"
227,108,tt0108394,Three Colors: Blue,"[207936 214100  28320 202839  31200    110  29117 316000  11876  10740
  13701  36419   1600 110428 110428 110428 110428   8276  16890  17925
    124]"
228,159185,tt0110769,"Red Firecracker, Green Firecracker","[ 58043  31179 381015 170689  40814  60759  35196 114790   2075 199072
  65107  20213   4254   8391  40842 214217  69352  44308   1628 152584
 104607]"
229,28033,tt0114571,Stuart Saves His Family,"[131957  76422  11191   9304   1546   1412 114284 106833  12656  65403
 112200  38677 285844  58522  16857 140823  25927  42314  33774 172631
  47952]"
230,14334,tt0111112,The Secret of Roan Inish,"[ 23114  42084   6643  37206  14597   6217 226354    492  84303 381289
  51043  16651  43937  73772 325346   3114    290  24786  52109  36634
 215999]"
231,2636,tt0111255,The Specialist,"[ 31597  60760  56709  81390 346808  31922  27578  45712  76163  23916
   4926  32067 263472    524  62835  18278   4507 159932   1443  78432
  73027]"
232,2164,tt0111282,Stargate,"[ 47933    876 106355    830  27786    602   1091  36214  10061    172
    435   9355 283995  99861    157  41903   2320    154  68721  22076
 330459]"
233,11395,tt0111070,The Santa Clause,"[  9021  13767  51052  26386   5375 141476 393196  79720  10719  58013
  13189 250535  13764  55739   9446  24951  26603  11881 139455  61550
  10510]"
234,278,tt0111161,The Shawshank Redemption,"[ 32029   1623  30246  10608 292533  20506  60631  14469  38017  23196
   2768 233470   9972  48309  18767  42815    497 124847  87267  66566
  43199]"
235,87078,tt0108260,Suture,"[ 26618  76848   4599  49653   2047 304372  34019 124847  14883  44916
  79983 226594 184125   2612 297462  18273  71924 256569 228970  29211
 205076]"
236,12527,tt0106966,Strawberry and Chocolate,"[ 43775  52254  24363  22454  81434 284290 434166 216203  15186  73700
    644   4927 134096  53739 151431 209415  21801  15730   6620  47576
  43776]"
237,20306,tt0114594,Swimming with Sharks,"[ 99826 339403 273481   6478  45324 171274  82525 321751   1619   3877
  26180  10141 213831  55448  23270  21612 255343 160768 277967    629
   1645]"
238,36614,tt0111309,The Sum of Us,"[256962  65107  11421  14066  38019 120942 278717    261 438081  14922
    542  38637 253251 198795  11091  72551  84847 105833  48489  43886
   5850]"
239,31439,tt0110081,To Live,"[259943 187022  41821  38143  37557   9550   1494     79  30265 400114
  10404   1904  52616  58882 256106  27367 334132  62976  31906  50542
  14449]"
240,9067,tt0114614,Tank Girl,"[   876     75 339967  11551  29610  58311 107327   2687  23728 113119
 284052 316784 127585  55138 340357  24750   1499  38141  38560  39260
  37502]"
